id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id_num,audio_id,string_id,affect,last_modified,phone_position,id,audio_id,chunk_name,script,file_location,file_name,shout_level
120,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,1649468524,"Sat, 09 Apr 2022 01:42:04 +0000",English,,English,Man,Samsung Z-Fold 2,4142,120,shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351.wav,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,sadness,"Tue, 02 Aug 2022 04:21:15 +0000",Place your phone in your pocket 6/19,29538,4142,/final/chunka.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351\final\chunka.wav,/media/data/shout-data/shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351.wav,no-shout
120,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,1649468524,"Sat, 09 Apr 2022 01:42:04 +0000",English,,English,Man,Samsung Z-Fold 2,4142,120,shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351.wav,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,sadness,"Tue, 02 Aug 2022 04:21:15 +0000",Place your phone in your pocket 6/19,29539,4142,/final/chunkb.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351\final\chunkb.wav,/media/data/shout-data/shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351.wav,no-shout
120,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,1649468524,"Sat, 09 Apr 2022 01:42:04 +0000",English,,English,Man,Samsung Z-Fold 2,4142,120,shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351.wav,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,sadness,"Tue, 02 Aug 2022 04:21:15 +0000",Place your phone in your pocket 6/19,29540,4142,/final/chunkc.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351\final\chunkc.wav,/media/data/shout-data/shout_data_862ffe98-e3ca-4e30-86cb-3ee806e47351.wav,shout 
89,user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,1656371411,"Mon, 27 Jun 2022 23:10:11 +0000",English,,Hindi,Woman,iPhone XR,4139,89,shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966.wav,user_ea623111-8a10-45da-a7cc-7fbf32b1e454,neutral,"Tue, 02 Aug 2022 04:21:15 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,29535,4139,/final/chunka.wav,another dog secretary show,shout-data\shout-data\shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966\final\chunka.wav,/media/data/shout-data/shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966.wav,no-shout
89,user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,1656371411,"Mon, 27 Jun 2022 23:10:11 +0000",English,,Hindi,Woman,iPhone XR,4139,89,shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966.wav,user_ea623111-8a10-45da-a7cc-7fbf32b1e454,neutral,"Tue, 02 Aug 2022 04:21:15 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,29536,4139,/final/chunkb.wav,another dog secretary show,shout-data\shout-data\shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966\final\chunkb.wav,/media/data/shout-data/shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966.wav,no-shout
89,user_ea623111-8a10-45da-a7cc-7fbf32b1e454,25-39,t,t,1656371411,"Mon, 27 Jun 2022 23:10:11 +0000",English,,Hindi,Woman,iPhone XR,4139,89,shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966.wav,user_ea623111-8a10-45da-a7cc-7fbf32b1e454,neutral,"Tue, 02 Aug 2022 04:21:15 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,29537,4139,/final/chunkc.wav,another dog secretary show,shout-data\shout-data\shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966\final\chunkc.wav,/media/data/shout-data/shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966.wav,shout 
86,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,1652642792,"Sun, 15 May 2022 19:26:32 +0000",English,,English,Man,iPhone 11,304,86,shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263.wav,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,surprise,"Tue, 02 Aug 2022 04:21:16 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,29532,304,/final/chunka.wav,the thunder break craze,shout-data\shout-data\shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263\final\chunka.wav,/media/data/shout-data/shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263.wav,no-shout
86,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,1652642792,"Sun, 15 May 2022 19:26:32 +0000",English,,English,Man,iPhone 11,304,86,shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263.wav,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,surprise,"Tue, 02 Aug 2022 04:21:16 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,29533,304,/final/chunkb.wav,the thunder break craze,shout-data\shout-data\shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263\final\chunkb.wav,/media/data/shout-data/shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263.wav,shout 
86,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,1652642792,"Sun, 15 May 2022 19:26:32 +0000",English,,English,Man,iPhone 11,304,86,shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263.wav,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,surprise,"Tue, 02 Aug 2022 04:21:16 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,29534,304,/final/chunkc.wav,the thunder break craze,shout-data\shout-data\shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263\final\chunkc.wav,/media/data/shout-data/shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263.wav,shout 
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,701,71,shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,fear,"Tue, 02 Aug 2022 04:21:17 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,29529,701,/final/chunka.wav,the thunder break craze,shout-data\shout-data\shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e\final\chunka.wav,/media/data/shout-data/shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e.wav,no-shout
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,701,71,shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,fear,"Tue, 02 Aug 2022 04:21:17 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,29530,701,/final/chunkb.wav,the thunder break craze,shout-data\shout-data\shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e\final\chunkb.wav,/media/data/shout-data/shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e.wav,no-shout
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,701,71,shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,fear,"Tue, 02 Aug 2022 04:21:17 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,29531,701,/final/chunkc.wav,the thunder break craze,shout-data\shout-data\shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e\final\chunkc.wav,/media/data/shout-data/shout_data_8690e8a5-6412-4061-a247-ff6cc40cce6e.wav,shout 
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,4131,139,shout_data_8698cc4d-ea97-4c61-adcd-453dc13d98bb.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,joy,"Tue, 02 Aug 2022 04:21:18 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29527,4131,/final/chunka.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_8698cc4d-ea97-4c61-adcd-453dc13d98bb\final\chunka.wav,/media/data/shout-data/shout_data_8698cc4d-ea97-4c61-adcd-453dc13d98bb.wav,no-shout
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,4131,139,shout_data_8698cc4d-ea97-4c61-adcd-453dc13d98bb.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,joy,"Tue, 02 Aug 2022 04:21:18 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29528,4131,/final/chunkb.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_8698cc4d-ea97-4c61-adcd-453dc13d98bb\final\chunkb.wav,/media/data/shout-data/shout_data_8698cc4d-ea97-4c61-adcd-453dc13d98bb.wav,shout 
144,user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,1649962544,"Thu, 14 Apr 2022 18:55:44 +0000",Russian,,Russian,Man,Xiaomi Redmi Note 8T,4128,144,shout_data_86c46299-48d3-46db-bbc9-51d3417fee59.wav,user_384afcd7-8359-4900-8f93-9ad489709e95,neutral,"Tue, 02 Aug 2022 04:21:18 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29524,4128,/final/chunka.wav,five special guest treasures,shout-data\shout-data\shout_data_86c46299-48d3-46db-bbc9-51d3417fee59\final\chunka.wav,/media/data/shout-data/shout_data_86c46299-48d3-46db-bbc9-51d3417fee59.wav,no-shout
144,user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,1649962544,"Thu, 14 Apr 2022 18:55:44 +0000",Russian,,Russian,Man,Xiaomi Redmi Note 8T,4128,144,shout_data_86c46299-48d3-46db-bbc9-51d3417fee59.wav,user_384afcd7-8359-4900-8f93-9ad489709e95,neutral,"Tue, 02 Aug 2022 04:21:18 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29525,4128,/final/chunkb.wav,five special guest treasures,shout-data\shout-data\shout_data_86c46299-48d3-46db-bbc9-51d3417fee59\final\chunkb.wav,/media/data/shout-data/shout_data_86c46299-48d3-46db-bbc9-51d3417fee59.wav,no-shout
144,user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,1649962544,"Thu, 14 Apr 2022 18:55:44 +0000",Russian,,Russian,Man,Xiaomi Redmi Note 8T,4128,144,shout_data_86c46299-48d3-46db-bbc9-51d3417fee59.wav,user_384afcd7-8359-4900-8f93-9ad489709e95,neutral,"Tue, 02 Aug 2022 04:21:18 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29526,4128,/final/chunkc.wav,five special guest treasures,shout-data\shout-data\shout_data_86c46299-48d3-46db-bbc9-51d3417fee59\final\chunkc.wav,/media/data/shout-data/shout_data_86c46299-48d3-46db-bbc9-51d3417fee59.wav,shout 
78,user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,1650022650,"Fri, 15 Apr 2022 11:37:30 +0000",English,,Spanish,Man,iPhone,4125,78,shout_data_86d07524-455b-4e95-944b-f7f010de41fb.wav,user_3936466d-53b4-4ae3-a907-b3a0143bdf12,surprise,"Tue, 02 Aug 2022 04:21:19 +0000",Place phone 1-2 meters away in a bag 11/19,29521,4125,/final/chunka.wav,join the Ear Look club,shout-data\shout-data\shout_data_86d07524-455b-4e95-944b-f7f010de41fb\final\chunka.wav,/media/data/shout-data/shout_data_86d07524-455b-4e95-944b-f7f010de41fb.wav,no-shout
78,user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,1650022650,"Fri, 15 Apr 2022 11:37:30 +0000",English,,Spanish,Man,iPhone,4125,78,shout_data_86d07524-455b-4e95-944b-f7f010de41fb.wav,user_3936466d-53b4-4ae3-a907-b3a0143bdf12,surprise,"Tue, 02 Aug 2022 04:21:19 +0000",Place phone 1-2 meters away in a bag 11/19,29522,4125,/final/chunkb.wav,join the Ear Look club,shout-data\shout-data\shout_data_86d07524-455b-4e95-944b-f7f010de41fb\final\chunkb.wav,/media/data/shout-data/shout_data_86d07524-455b-4e95-944b-f7f010de41fb.wav,no-shout
78,user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,1650022650,"Fri, 15 Apr 2022 11:37:30 +0000",English,,Spanish,Man,iPhone,4125,78,shout_data_86d07524-455b-4e95-944b-f7f010de41fb.wav,user_3936466d-53b4-4ae3-a907-b3a0143bdf12,surprise,"Tue, 02 Aug 2022 04:21:19 +0000",Place phone 1-2 meters away in a bag 11/19,29523,4125,/final/chunkc.wav,join the Ear Look club,shout-data\shout-data\shout_data_86d07524-455b-4e95-944b-f7f010de41fb\final\chunkc.wav,/media/data/shout-data/shout_data_86d07524-455b-4e95-944b-f7f010de41fb.wav,shout 
113,user_064e5e2b-8afe-4114-8817-b340792f021f,25-39,t,t,1652666301,"Mon, 16 May 2022 01:58:21 +0000",English,,English,Woman,iPhone SE 2020,4122,113,shout_data_8703953d-1bb7-422e-9681-06202403e0c0.wav,user_064e5e2b-8afe-4114-8817-b340792f021f,joy,"Tue, 02 Aug 2022 04:21:20 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,29518,4122,/final/chunka.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_8703953d-1bb7-422e-9681-06202403e0c0\final\chunka.wav,/media/data/shout-data/shout_data_8703953d-1bb7-422e-9681-06202403e0c0.wav,no-shout
113,user_064e5e2b-8afe-4114-8817-b340792f021f,25-39,t,t,1652666301,"Mon, 16 May 2022 01:58:21 +0000",English,,English,Woman,iPhone SE 2020,4122,113,shout_data_8703953d-1bb7-422e-9681-06202403e0c0.wav,user_064e5e2b-8afe-4114-8817-b340792f021f,joy,"Tue, 02 Aug 2022 04:21:20 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,29519,4122,/final/chunkb.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_8703953d-1bb7-422e-9681-06202403e0c0\final\chunkb.wav,/media/data/shout-data/shout_data_8703953d-1bb7-422e-9681-06202403e0c0.wav,no-shout
113,user_064e5e2b-8afe-4114-8817-b340792f021f,25-39,t,t,1652666301,"Mon, 16 May 2022 01:58:21 +0000",English,,English,Woman,iPhone SE 2020,4122,113,shout_data_8703953d-1bb7-422e-9681-06202403e0c0.wav,user_064e5e2b-8afe-4114-8817-b340792f021f,joy,"Tue, 02 Aug 2022 04:21:20 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,29520,4122,/final/chunkc.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_8703953d-1bb7-422e-9681-06202403e0c0\final\chunkc.wav,/media/data/shout-data/shout_data_8703953d-1bb7-422e-9681-06202403e0c0.wav,shout 
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,4119,150,shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,anger,"Tue, 02 Aug 2022 04:21:20 +0000",Place your phone in a bag and hold it next to your hip 7/19,29515,4119,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2\final\chunka.wav,/media/data/shout-data/shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2.wav,no-shout
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,4119,150,shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,anger,"Tue, 02 Aug 2022 04:21:20 +0000",Place your phone in a bag and hold it next to your hip 7/19,29516,4119,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2\final\chunkb.wav,/media/data/shout-data/shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2.wav,no-shout
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,4119,150,shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,anger,"Tue, 02 Aug 2022 04:21:20 +0000",Place your phone in a bag and hold it next to your hip 7/19,29517,4119,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2\final\chunkc.wav,/media/data/shout-data/shout_data_8707914e-2636-4f22-80cc-1fc257fc11f2.wav,shout 
105,user_30b6a4bd-7543-4f7a-9c7b-dc11439888a9,25-39,t,t,1654087439,"Wed, 01 Jun 2022 12:43:59 +0000",English,,English,Woman,Samsung Galaxy s8+,4118,105,shout_data_870b5420-c0ed-4092-a611-a4613d2b73a4.wav,user_30b6a4bd-7543-4f7a-9c7b-dc11439888a9,surprise,"Tue, 02 Aug 2022 04:21:21 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,29514,4118,/final/chunka.wav,another dog secretary show,shout-data\shout-data\shout_data_870b5420-c0ed-4092-a611-a4613d2b73a4\final\chunka.wav,/media/data/shout-data/shout_data_870b5420-c0ed-4092-a611-a4613d2b73a4.wav,no-shout
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,1231,153,shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,joy,"Tue, 02 Aug 2022 04:21:22 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29511,1231,/final/chunka.wav,ripped ocean jumper,shout-data\shout-data\shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0\final\chunka.wav,/media/data/shout-data/shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0.wav,no-shout
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,1231,153,shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,joy,"Tue, 02 Aug 2022 04:21:22 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29512,1231,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0\final\chunkb.wav,/media/data/shout-data/shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0.wav,no-shout
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,1231,153,shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,joy,"Tue, 02 Aug 2022 04:21:22 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,29513,1231,/final/chunkc.wav,ripped ocean jumper,shout-data\shout-data\shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0\final\chunkc.wav,/media/data/shout-data/shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0.wav,shout 
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,1039,139,shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,anger,"Tue, 02 Aug 2022 04:21:23 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,20001,1039,/final/chunk10.wav,the thunder break craze,shout-data\shout-data\shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571\final\chunk10.wav,/media/data/shout-data/shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571.wav,no-shout
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,1039,139,shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,anger,"Tue, 02 Aug 2022 04:21:23 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,20002,1039,/final/chunk20.wav,the thunder break craze,shout-data\shout-data\shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571\final\chunk20.wav,/media/data/shout-data/shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571.wav,no-shout
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,1039,139,shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,anger,"Tue, 02 Aug 2022 04:21:23 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,20003,1039,/final/chunk30.wav,the thunder break craze,shout-data\shout-data\shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571\final\chunk30.wav,/media/data/shout-data/shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571.wav,shout 
130,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,46,130,shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,surprise,"Tue, 02 Aug 2022 04:21:23 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,29508,46,/final/chunka.wav,birds make new jingles,shout-data\shout-data\shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe\final\chunka.wav,/media/data/shout-data/shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe.wav,no-shout
130,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,46,130,shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,surprise,"Tue, 02 Aug 2022 04:21:23 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,29509,46,/final/chunkb.wav,birds make new jingles,shout-data\shout-data\shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe\final\chunkb.wav,/media/data/shout-data/shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe.wav,shout 
130,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,46,130,shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,surprise,"Tue, 02 Aug 2022 04:21:23 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,29510,46,/final/chunkc.wav,birds make new jingles,shout-data\shout-data\shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe\final\chunkc.wav,/media/data/shout-data/shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe.wav,shout 
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,4109,42,shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,joy,"Tue, 02 Aug 2022 04:21:24 +0000",Place your phone in your pocket 6/19,29505,4109,/final/chunka.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee\final\chunka.wav,/media/data/shout-data/shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee.wav,no-shout
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,4109,42,shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,joy,"Tue, 02 Aug 2022 04:21:24 +0000",Place your phone in your pocket 6/19,29506,4109,/final/chunkb.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee\final\chunkb.wav,/media/data/shout-data/shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee.wav,no-shout
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,4109,42,shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,joy,"Tue, 02 Aug 2022 04:21:24 +0000",Place your phone in your pocket 6/19,29507,4109,/final/chunkc.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee\final\chunkc.wav,/media/data/shout-data/shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee.wav,shout 
82,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,25-39,t,t,1647715301,"Sat, 19 Mar 2022 18:41:41 +0000",English,,Hungarian,Woman,Samsung S8,659,82,shout_data_875fcafb-caca-471a-8681-aa4bea0be70f.wav,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,anger,"Tue, 02 Aug 2022 04:21:25 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,29504,659,/final/chunk00.wav,five special guest treasures,shout-data\shout-data\shout_data_875fcafb-caca-471a-8681-aa4bea0be70f\final\chunk00.wav,/media/data/shout-data/shout_data_875fcafb-caca-471a-8681-aa4bea0be70f.wav,no-shout
82,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,25-39,t,t,1647715301,"Sat, 19 Mar 2022 18:41:41 +0000",English,,Hungarian,Woman,Samsung S8,659,82,shout_data_875fcafb-caca-471a-8681-aa4bea0be70f.wav,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,anger,"Tue, 02 Aug 2022 04:21:25 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,29503,659,/final/chunk01.wav,five special guest treasures,shout-data\shout-data\shout_data_875fcafb-caca-471a-8681-aa4bea0be70f\final\chunk01.wav,/media/data/shout-data/shout_data_875fcafb-caca-471a-8681-aa4bea0be70f.wav,no-shout
