mean pitch,pitch range,speech rate,energy,shimmer,jitter,spectral slope,mean intensity,max intensity,file_location,shout,emotion,phone_position
173.3370959,254.7706164,2.518941258,0.01932401841,0.176288078,0.03063746505,-0.03048595001,71.91018608,105.3365157,shout-data\shout-data\shout_data_811fc4be-d826-4419-a59e-92e2dff78beb\final\chunk21.wav,1,disgust,Place phone on the opposite side of the room face down on a soft surface 14/19
289.8358115,217.0622211,1.936912009,0.03038454298,0.1067610157,0.0144205873,-0.04422731012,73.30133193,107.257452,shout-data\shout-data\shout_data_8999bd8f-da9a-4af5-9eb5-af4c69fa079e\final\chunkc.wav,1,neutral,Place phone 1-2 meters away face up on any surface 8/19
461.7551866,337.184122,2.179327522,0.05109940305,0.1178218225,0.02036834417,-0.06157817324,76.07788165,108.0449759,shout-data\shout-data\shout_data_8999bd8f-da9a-4af5-9eb5-af4c69fa079e\final\chunkb.wav,0,neutral,Place phone 1-2 meters away face up on any surface 8/19
371.3172698,214.5717438,2.06855792,0.04569310097,0.1055020593,0.01662474324,-0.06836351549,75.36651973,109.2749847,shout-data\shout-data\shout_data_8999bd8f-da9a-4af5-9eb5-af4c69fa079e\final\chunka.wav,0,neutral,Place phone 1-2 meters away face up on any surface 8/19
315.483087,117.3179251,2.730181301,0.001265966945,0.1206646094,0.02256542706,-0.005460028568,63.51785618,93.55681423,shout-data\shout-data\shout_data_59d27a2c-bf9a-4b59-8724-7b86d34848cb\final\chunkc.wav,1,fear,Place your phone in a bag and hold it next to your hip 7/19
318.9516696,330.367401,,0.01044848411,0.1147662215,0.02649787195,-0.02550138531,71.40973263,106.7099207,shout-data\shout-data\shout_data_59d27a2c-bf9a-4b59-8724-7b86d34848cb\final\chunkb.wav,0,fear,Place your phone in a bag and hold it next to your hip 7/19
237.0864952,263.0838696,0.6960573667,0.005852609851,0.1572796767,0.02581832427,-0.004359641754,62.32863111,102.4453282,shout-data\shout-data\shout_data_59d27a2c-bf9a-4b59-8724-7b86d34848cb\final\chunka.wav,0,fear,Place your phone in a bag and hold it next to your hip 7/19
441.0255991,363.4138692,,0.1250838095,0.1594516498,0.03029204786,-0.159122723,80.92368484,109.749179,shout-data\shout-data\shout_data_5bdd80c3-e644-4b35-b494-4a5c366b2665\final\chunk31.wav,0,sadness,Place your phone in your pocket 6/19
422.7563798,431.2225947,3.885538511,0.1198117386,0.1211833162,0.01945046203,-0.209024438,80.76426066,110.7461186,shout-data\shout-data\shout_data_5bdd80c3-e644-4b35-b494-4a5c366b2665\final\chunk01.wav,1,sadness,Place your phone in your pocket 6/19
215.9459278,299.0004833,4.221190376,0.0423107637,0.09853566751,0.01822465234,-0.1228749665,76.60411669,108.7322332,shout-data\shout-data\shout_data_5bdd80c3-e644-4b35-b494-4a5c366b2665\final\chunk10.wav,0,sadness,Place your phone in your pocket 6/19
186.4111169,122.9247615,3.935071323,0.0002134701232,0.1429695513,0.01495897495,-0.0006765958603,54.31531075,86.11747203,shout-data\shout-data\shout_data_134b6549-05c8-4cc1-ae68-f5374e5dd9cd\final\chunk71.wav,1,joy,Place your phone in a bag and hold it next to your hip 7/19
354.6647294,277.508346,,0.01095304537,0.1618815328,0.01561939382,-0.01097277205,69.33403699,105.9298675,shout-data\shout-data\shout_data_134b6549-05c8-4cc1-ae68-f5374e5dd9cd\final\chunk00.wav,0,joy,Place your phone in a bag and hold it next to your hip 7/19
346.2057749,198.7229408,3.551667722,0.00591718591,0.1028129241,0.008264380167,-0.01033136847,67.77019142,100.0639802,shout-data\shout-data\shout_data_134b6549-05c8-4cc1-ae68-f5374e5dd9cd\final\chunk10.wav,0,joy,Place your phone in a bag and hold it next to your hip 7/19
315.1680108,357.9563396,,0.01776868697,0.1196024609,0.01127398603,-0.01861696453,70.08891024,104.5976902,shout-data\shout-data\shout_data_5bc6eef3-060f-422f-9693-b26080450530\final\chunk51.wav,1,anger,Place your phone in your pocket 6/19
251.8611331,333.175562,,0.008003632769,0.1471240405,0.01773324707,-0.0131094387,67.65692676,101.1916121,shout-data\shout-data\shout_data_5bc6eef3-060f-422f-9693-b26080450530\final\chunk30.wav,0,anger,Place your phone in your pocket 6/19
184.0129038,331.7137078,,0.01047153962,0.1617725002,0.0175833698,-0.01914506644,68.80406099,104.3509877,shout-data\shout-data\shout_data_5bc6eef3-060f-422f-9693-b26080450530\final\chunk21.wav,1,anger,Place your phone in your pocket 6/19
362.194878,151.2219336,2.532602865,0.0174009677,0.1522267188,0.02594954053,-0.03409697514,72.74528527,106.4405857,shout-data\shout-data\shout_data_0978cf8d-64ef-4563-b8ab-c6ff95988bc0\final\chunkc.wav,1,surprise,Place phone on the opposite side of the room face up on any surface 12/19
335.746628,365.0286396,2.592422565,0.008908356141,0.1828899942,0.03797401172,-0.01892232677,69.9438915,101.4933529,shout-data\shout-data\shout_data_0978cf8d-64ef-4563-b8ab-c6ff95988bc0\final\chunkb.wav,1,surprise,Place phone on the opposite side of the room face up on any surface 12/19
231.1644868,98.43444901,,0.0002432729127,0.1815331212,0.04373223279,-0.0006635787228,55.31468006,87.40218298,shout-data\shout-data\shout_data_0978cf8d-64ef-4563-b8ab-c6ff95988bc0\final\chunka.wav,0,surprise,Place phone on the opposite side of the room face up on any surface 12/19
256.2255313,489.2381098,1.069061364,0.02341884665,0.1208180484,0.01742041996,-0.03251385627,71.03263266,105.5600806,shout-data\shout-data\shout_data_07a187b8-98e3-4e75-9124-28ef6fdcc60e\final\chunk03.wav,1,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
306.7800933,385.0695645,,0.0817296346,0.1493060844,0.03656841514,-0.06992667805,76.37861596,109.189319,shout-data\shout-data\shout_data_07a187b8-98e3-4e75-9124-28ef6fdcc60e\final\chunk01.wav,0,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
346.0896946,370.2639706,,0.08986844561,0.1638850684,0.02394804658,-0.09808159211,77.53864847,108.2648424,shout-data\shout-data\shout_data_07a187b8-98e3-4e75-9124-28ef6fdcc60e\final\chunk05.wav,1,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
301.6533961,67.79958833,,0.003223034357,0.1810877589,0.01811137276,-0.004080968593,64.33545218,99.05877102,shout-data\shout-data\shout_data_6dd80a63-c05f-4fc9-8894-2023f640c4bd\final\chunk20.wav,0,surprise,Place phone on the opposite side of the room face up on any surface 12/19
524.5753409,186.4065226,,0.01505029684,0.2008793559,0.03362250183,-0.01085317405,71.34571546,105.3292448,shout-data\shout-data\shout_data_6dd80a63-c05f-4fc9-8894-2023f640c4bd\final\chunk11.wav,1,surprise,Place phone on the opposite side of the room face up on any surface 12/19
426.7498248,261.8742661,,0.01180066334,0.1792696008,0.02514981291,-0.01077232247,69.56082116,104.4815927,shout-data\shout-data\shout_data_6ba42565-2e9e-4673-8382-1188b87e1ab9\final\chunkc.wav,1,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
320.5284741,337.7509816,2.890151658,0.04896485634,0.08988844648,0.01299784844,-0.1017908069,76.47673519,109.079632,shout-data\shout-data\shout_data_6ba42565-2e9e-4673-8382-1188b87e1ab9\final\chunkb.wav,0,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
180.320341,363.8425511,3.201024328,0.02394496808,0.1274552277,0.02285410795,-0.04744468449,72.90894828,104.4656565,shout-data\shout-data\shout_data_6ba42565-2e9e-4673-8382-1188b87e1ab9\final\chunka.wav,0,neutral,Place phone on the opposite side of the room face down on a hard surface 13/19
103.9982842,109.2649138,3.106534725,0.006181876846,0.1678791994,0.02537899393,-0.01272092398,66.89399879,97.73846071,shout-data\shout-data\shout_data_3d657b81-8dd9-4db5-84ac-e7577461f558\final\chunkc.wav,1,sadness,Hold your phone next to your face with your hand covering the mic 3/19
345.686876,281.8811386,2.371528483,0.04588565433,0.1355139072,0.02565966917,-0.05334927103,74.87210289,109.3750026,shout-data\shout-data\shout_data_3d657b81-8dd9-4db5-84ac-e7577461f558\final\chunkb.wav,0,sadness,Hold your phone next to your face with your hand covering the mic 3/19
219.9745664,215.3702225,2.550764344,0.02795617342,0.09624180678,0.01744458585,-0.0416328056,73.03849835,107.7398979,shout-data\shout-data\shout_data_3d657b81-8dd9-4db5-84ac-e7577461f558\final\chunka.wav,0,sadness,Hold your phone next to your face with your hand covering the mic 3/19
148.9678572,489.9287134,2.478712905,0.02140120667,0.1296214927,0.01808948578,-0.03293896316,71.75993856,106.2772241,shout-data\shout-data\shout_data_d6d5c520-514a-463d-8bc8-e4b62c71f855\final\chunkc.wav,1,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19
406.8967122,379.527432,,0.02639814925,0.09474208732,0.01261150969,-0.03900505976,73.63768095,106.3744787,shout-data\shout-data\shout_data_d6d5c520-514a-463d-8bc8-e4b62c71f855\final\chunkb.wav,0,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19
195.4399352,466.3875789,2.994908655,0.01866591216,0.1163010086,0.030420737,-0.03815651762,71.53166698,106.5912766,shout-data\shout-data\shout_data_d6d5c520-514a-463d-8bc8-e4b62c71f855\final\chunka.wav,0,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19
258.9076082,128.3191943,,0.03472919092,0.1114747433,0.01147911981,-0.06990569555,75.06602577,107.8547991,shout-data\shout-data\shout_data_ca5c1b5d-8fd8-49b7-a255-4eead4ec9dba\final\chunkc.wav,1,fear,Place phone on the opposite side of the room face down on a soft surface 14/19
309.6514497,340.4628834,,0.06300653417,0.1176491233,0.01343634778,-0.06613346962,76.92184539,107.8248938,shout-data\shout-data\shout_data_ca5c1b5d-8fd8-49b7-a255-4eead4ec9dba\final\chunkb.wav,0,fear,Place phone on the opposite side of the room face down on a soft surface 14/19
143.8414123,72.87198938,2.655538695,0.006095518728,0.1396758062,0.01311935411,-0.01181085515,67.72029056,100.1550705,shout-data\shout-data\shout_data_ca5c1b5d-8fd8-49b7-a255-4eead4ec9dba\final\chunka.wav,0,fear,Place phone on the opposite side of the room face down on a soft surface 14/19
242.2510527,133.0250675,2.411298657,0.06450839302,0.1409783598,0.01956658434,-0.07986371915,77.54249673,108.7344989,shout-data\shout-data\shout_data_63e31d74-72d9-4a66-9bc7-976d1098dfe4\final\chunk20.wav,0,surprise,Hold your phone next to your hip with your hand covering the mic 5/19
386.2580338,357.0427188,3.784626706,0.04764902855,0.08507372563,0.01294649449,-0.09743049871,77.10516071,107.5997505,shout-data\shout-data\shout_data_63e31d74-72d9-4a66-9bc7-976d1098dfe4\final\chunk10.wav,1,surprise,Hold your phone next to your hip with your hand covering the mic 5/19
259.1143886,299.6601815,3.563275987,0.008651413844,0.07094740704,0.01305330588,-0.02075380229,69.95795048,103.2994365,shout-data\shout-data\shout_data_63e31d74-72d9-4a66-9bc7-976d1098dfe4\final\chunk30.wav,0,surprise,Hold your phone next to your hip with your hand covering the mic 5/19
209.6088135,524.51975,3.542580672,0.01940792907,0.09962153211,0.01801422024,-0.04806436871,72.91495804,106.8421183,shout-data\shout-data\shout_data_0032260d-8a52-4347-873c-6d6a88abe729\final\chunk50.wav,0,disgust,Hold your phone next to your hip with your hand covering the mic 5/19
367.100371,369.4751646,0.3665577176,0.04181213635,0.1211949094,0.0159769973,-0.07886436318,75.9241724,107.4971391,shout-data\shout-data\shout_data_0032260d-8a52-4347-873c-6d6a88abe729\final\chunk10.wav,0,disgust,Hold your phone next to your hip with your hand covering the mic 5/19
286.7188343,333.6502264,,0.01679600329,0.1144341903,0.01866247796,-0.04374393808,72.91747327,105.5309989,shout-data\shout-data\shout_data_0032260d-8a52-4347-873c-6d6a88abe729\final\chunk41.wav,1,disgust,Hold your phone next to your hip with your hand covering the mic 5/19
246.871158,388.2826968,1.275216521,0.004756517457,0.1034132647,0.01521752571,-0.01259426725,67.14279425,98.83706816,shout-data\shout-data\shout_data_676d8455-418f-4549-bc86-e6082f5fdc16\final\chunkc.wav,1,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
325.5061059,242.0964002,2.131287298,0.009947821124,0.1381327014,0.009603290248,-0.02125653458,70.36218941,105.397002,shout-data\shout-data\shout_data_676d8455-418f-4549-bc86-e6082f5fdc16\final\chunkb.wav,1,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
422.3553679,338.4010401,,0.01869681887,0.138732641,0.01141880787,-0.03992165538,73.84563786,107.2556389,shout-data\shout-data\shout_data_676d8455-418f-4549-bc86-e6082f5fdc16\final\chunka.wav,0,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
228.7300862,226.4859617,2.067824648,0.001301143067,0.1020337684,0.010197253,-0.003442404143,61.3937033,95.11177624,shout-data\shout-data\shout_data_9e5eeff2-0914-4ae7-8df3-69321b145ec7\final\chunkc.wav,1,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
500.0564465,263.7089388,,0.0337042975,0.153601521,0.02534271583,-0.04650167011,74.50844543,107.8738547,shout-data\shout-data\shout_data_9e5eeff2-0914-4ae7-8df3-69321b145ec7\final\chunkb.wav,1,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
205.9550235,355.2263742,2.037252619,0.006004304352,0.1219830573,0.01488358138,-0.01052123082,66.48018173,99.95374584,shout-data\shout-data\shout_data_9e5eeff2-0914-4ae7-8df3-69321b145ec7\final\chunka.wav,0,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19
279.065043,298.447775,2.281616688,0.01327622446,0.1145890134,0.0130557349,-0.02024038328,70.4275236,104.236791,shout-data\shout-data\shout_data_e892024f-7020-4dcf-90e1-bdf1b69d51e4\final\chunkc.wav,1,fear,Place phone on the opposite side of the room in a bag 15/19
453.3138454,340.4915511,,0.03922050882,0.1771919074,0.03396740153,-0.06314302344,75.30860261,109.4003031,shout-data\shout-data\shout_data_e892024f-7020-4dcf-90e1-bdf1b69d51e4\final\chunkb.wav,1,fear,Place phone on the opposite side of the room in a bag 15/19
289.8824531,168.8284327,1.93112327,0.0247420571,0.1151676264,0.01913098956,-0.05385792777,73.07397069,107.9478168,shout-data\shout-data\shout_data_e892024f-7020-4dcf-90e1-bdf1b69d51e4\final\chunka.wav,0,fear,Place phone on the opposite side of the room in a bag 15/19
378.5874464,302.5507626,1.753360608,0.05003045362,0.1169123759,0.02049458494,-0.08093647594,75.70832664,108.5917434,shout-data\shout-data\shout_data_168da11a-bd8b-4bc0-ae20-36d2947da5b3\final\chunkc.wav,1,fear,Hold your phone next to your hip with your hand covering the mic 5/19
333.7350239,377.046517,,0.005270437594,0.2032783762,0.02881943764,-0.007962466547,68.96559703,101.2391114,shout-data\shout-data\shout_data_168da11a-bd8b-4bc0-ae20-36d2947da5b3\final\chunkb.wav,1,fear,Hold your phone next to your hip with your hand covering the mic 5/19
511.5712119,286.1725477,,0.001124344353,0.1857653924,0.0280686279,-0.002779516903,63.12742704,94.20602885,shout-data\shout-data\shout_data_168da11a-bd8b-4bc0-ae20-36d2947da5b3\final\chunka.wav,0,fear,Hold your phone next to your hip with your hand covering the mic 5/19
372.8918974,249.9762214,,3.48e-05,0.1460475956,0.01875420543,-0.00011052369,47.64884694,79.64746826,shout-data\shout-data\shout_data_fd4aacb1-948d-40f1-97d7-9fb6199bcb04\final\chunkc.wav,1,disgust,Place phone on the opposite side of the room face up on any surface 12/19
510.4437917,302.3515295,,0.07543658127,0.1407432945,0.01762874356,-0.1071348567,79.34677875,108.7294328,shout-data\shout-data\shout_data_fd4aacb1-948d-40f1-97d7-9fb6199bcb04\final\chunkb.wav,1,disgust,Place phone on the opposite side of the room face up on any surface 12/19
284.5501868,354.2683907,4.86381323,0.00524585499,0.1410785375,0.01850644715,-0.01436267599,68.1674388,100.5064441,shout-data\shout-data\shout_data_fd4aacb1-948d-40f1-97d7-9fb6199bcb04\final\chunka.wav,0,disgust,Place phone on the opposite side of the room face up on any surface 12/19
337.1785334,493.7202682,,0.1187829297,0.158986782,0.02762191334,-0.146137888,79.66447005,109.8029567,shout-data\shout-data\shout_data_9f3c7370-2022-4163-86e3-6132bec30901\final\chunkc.wav,1,surprise,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
362.0030741,169.8975954,2.173238125,0.003383639132,0.1287418602,0.01546573724,-0.003258584738,64.27674762,99.18303002,shout-data\shout-data\shout_data_9f3c7370-2022-4163-86e3-6132bec30901\final\chunkb.wav,0,surprise,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
351.9193105,287.042738,,0.003150500731,0.145493444,0.02038866247,-0.00239733157,64.47920927,96.38806639,shout-data\shout-data\shout_data_9f3c7370-2022-4163-86e3-6132bec30901\final\chunka.wav,0,surprise,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
423.9351773,321.1008682,,0.1330631579,0.1537558211,0.01738104911,-0.1856415832,80.26737825,110.9347205,shout-data\shout-data\shout_data_e35dfd57-c90d-43a0-bc30-1437fc5abc6e\final\chunkc.wav,1,surprise,Place phone 1-2 meters away in a bag 11/19
286.3861465,315.8263347,1.958371016,0.07142989126,0.1934082161,0.02676475569,-0.1207957299,77.74710336,110.2214128,shout-data\shout-data\shout_data_e35dfd57-c90d-43a0-bc30-1437fc5abc6e\final\chunkb.wav,0,surprise,Place phone 1-2 meters away in a bag 11/19
247.6152755,348.7604957,3.089518807,0.02078510469,0.1565525918,0.02948577601,-0.04032924714,72.13840295,107.0691175,shout-data\shout-data\shout_data_e35dfd57-c90d-43a0-bc30-1437fc5abc6e\final\chunka.wav,0,surprise,Place phone 1-2 meters away in a bag 11/19
389.4665942,313.6922875,,0.01351097951,0.1037128488,0.01235848808,-0.02280907423,70.44624032,104.5313299,shout-data\shout-data\shout_data_fc06bc80-c150-444d-8cc4-2719939113f7\final\chunk31.wav,0,sadness,Place phone 1-2 meters away in a bag 11/19
362.8597645,338.3195358,2.49955027,0.008010706179,0.08359250385,0.01609243661,-0.01033472501,66.63750752,101.0185035,shout-data\shout-data\shout_data_fc06bc80-c150-444d-8cc4-2719939113f7\final\chunk50.wav,0,sadness,Place phone 1-2 meters away in a bag 11/19
341.4466844,438.5282112,2.395416045,0.03724518487,0.1004164157,0.01299397838,-0.04675968271,73.12355205,106.6052305,shout-data\shout-data\shout_data_fc06bc80-c150-444d-8cc4-2719939113f7\final\chunk21.wav,1,sadness,Place phone 1-2 meters away in a bag 11/19
385.1022827,240.2923308,2.566002001,0.00923506235,0.1216210827,0.01645631855,-0.009648126437,69.37851167,102.8963695,shout-data\shout-data\shout_data_a0babc99-87b6-451f-86b9-1e76e16e624f\final\chunkc.wav,0,sadness,Place your phone in a bag and hold it next to your hip 7/19
284.2764217,130.9437416,2.704704253,0.006763049164,0.1568781527,0.01783191262,-0.007249046516,68.25349641,101.5175859,shout-data\shout-data\shout_data_a0babc99-87b6-451f-86b9-1e76e16e624f\final\chunkb.wav,0,sadness,Place your phone in a bag and hold it next to your hip 7/19
257.3029762,73.97727191,3.151940413,0.001288644476,0.1384104158,0.00809085199,-0.002220840224,61.73634355,92.52822891,shout-data\shout-data\shout_data_a0babc99-87b6-451f-86b9-1e76e16e624f\final\chunka.wav,0,sadness,Place your phone in a bag and hold it next to your hip 7/19
352.9418763,426.5309201,,0.01339873213,0.1982542484,0.03275539019,-0.01970834303,70.82844396,103.8084517,shout-data\shout-data\shout_data_6f099f40-645e-4f47-8b9b-450a2cd67fbf\final\chunkc.wav,0,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
350.9621665,268.5910206,2.34791541,0.01698529981,0.1670728181,0.02092354625,-0.03202402331,72.30780258,104.7970081,shout-data\shout-data\shout_data_6f099f40-645e-4f47-8b9b-450a2cd67fbf\final\chunkb.wav,0,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
279.720723,97.60429853,4.450873484,0.006347714523,0.1409142273,0.02606129164,-0.01789780679,68.61313737,102.9057012,shout-data\shout-data\shout_data_6f099f40-645e-4f47-8b9b-450a2cd67fbf\final\chunka.wav,0,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
174.4784009,314.9631259,1.753360608,0.08424725829,0.1349245532,0.01461960437,-0.1402962437,77.97154475,111.0960026,shout-data\shout-data\shout_data_792dae66-3d4a-42a3-8aa8-282ea98ffbdc\final\chunk51.wav,0,anger,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
312.6829838,247.6026064,,0.1907743639,0.1113305501,0.01369217449,-0.2726035548,80.77278255,112.3839125,shout-data\shout-data\shout_data_792dae66-3d4a-42a3-8aa8-282ea98ffbdc\final\chunk60.wav,0,anger,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
119.8846997,209.8458088,1.062134891,0.0434628413,0.1683684775,0.02286514129,-0.06619925427,74.6739771,111.0680267,shout-data\shout-data\shout_data_792dae66-3d4a-42a3-8aa8-282ea98ffbdc\final\chunk31.wav,1,anger,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
384.4184516,320.7767105,2.644725242,0.04746572733,0.1005275496,0.01620938193,-0.04711580545,75.50064964,109.0695799,shout-data\shout-data\shout_data_c4de7d12-e5cc-4252-8809-37c38da62a50\final\chunkc.wav,1,disgust,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
273.2796875,211.0203694,2.482073911,0.03819590355,0.1114295161,0.02407651864,-0.04699919488,74.27539706,107.9482975,shout-data\shout-data\shout_data_c4de7d12-e5cc-4252-8809-37c38da62a50\final\chunkb.wav,1,disgust,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
463.9940899,365.1995357,,0.06630974338,0.1251794944,0.017745038,-0.06601406708,77.13265628,109.8541372,shout-data\shout-data\shout_data_c4de7d12-e5cc-4252-8809-37c38da62a50\final\chunka.wav,0,disgust,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19
329.9711473,260.5221752,2.694774664,0.06600242293,0.09421365529,0.01664575798,-0.2149788597,80.58082579,110.2510645,shout-data\shout-data\shout_data_21bd2503-c786-4e18-977f-0f3466e84123\final\chunkc.wav,0,joy,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19
245.5872561,192.4705507,2.461328092,0.04455986745,0.1042265069,0.02418377687,-0.2175529396,79.81434526,111.3325456,shout-data\shout-data\shout_data_21bd2503-c786-4e18-977f-0f3466e84123\final\chunkb.wav,0,joy,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19
174.6626587,146.8470394,2.143048486,0.01519581404,0.1165943672,0.03183985043,-0.06856970701,74.53215061,105.5569511,shout-data\shout-data\shout_data_21bd2503-c786-4e18-977f-0f3466e84123\final\chunka.wav,0,joy,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19
485.0861056,301.7212597,,0.04537458537,0.1483367377,0.02015814618,-0.02687009824,75.4742105,109.3303438,shout-data\shout-data\shout_data_49256a29-85e7-43a4-a9e6-12a1e730a5dd\final\chunkc.wav,1,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
427.0783275,170.5006407,,0.04055938631,0.1069012475,0.01351218519,-0.04181942961,75.16343811,111.0862491,shout-data\shout-data\shout_data_49256a29-85e7-43a4-a9e6-12a1e730a5dd\final\chunkb.wav,1,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
333.2390959,172.8856445,,0.01648126708,0.1179808382,0.01891973598,-0.02157495803,71.1855144,107.8261277,shout-data\shout-data\shout_data_49256a29-85e7-43a4-a9e6-12a1e730a5dd\final\chunka.wav,0,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
353.7958959,364.1630235,,0.02806746074,0.2116967371,0.04279654765,-0.04824871428,74.36545624,106.3492798,shout-data\shout-data\shout_data_0d00ee4e-3e66-4a72-ac20-5f8808e75ade\final\chunk20.wav,0,disgust,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
427.0552673,345.98809,,0.02411102307,0.1697631891,0.03223030688,-0.05328405396,74.116628,108.040361,shout-data\shout-data\shout_data_0d00ee4e-3e66-4a72-ac20-5f8808e75ade\final\chunk10.wav,1,disgust,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
262.6038483,119.7177022,,0.002575355956,0.1589898653,0.02311695792,-0.007442572799,64.72738838,97.70622627,shout-data\shout-data\shout_data_0d00ee4e-3e66-4a72-ac20-5f8808e75ade\final\chunk30.wav,0,disgust,Hold your phone next to your face but with the mic/phone facing away from your face 2/19
380.3478508,188.193239,,0.006845247115,0.1599429587,0.01831902564,-0.01156683239,69.18514475,102.6699722,shout-data\shout-data\shout_data_50c5dadf-8387-4a5b-9a65-deed5c6e3e92\final\chunk20.wav,1,sadness,Hold your phone next to your hip with your hand covering the mic 5/19
463.5175758,156.8041026,,0.002913605974,0.1388694186,0.01566726353,-0.006179991161,65.63066871,95.05434494,shout-data\shout-data\shout_data_50c5dadf-8387-4a5b-9a65-deed5c6e3e92\final\chunk10.wav,0,sadness,Hold your phone next to your hip with your hand covering the mic 5/19
131.8295017,184.3152656,,0.0001228073952,0.1641787796,0.02598287797,-9.28e-05,45.53358271,84.43402512,shout-data\shout-data\shout_data_50c5dadf-8387-4a5b-9a65-deed5c6e3e92\final\chunk30.wav,0,sadness,Hold your phone next to your hip with your hand covering the mic 5/19
388.4481623,299.108404,,0.1079351178,0.07607275313,0.008989922042,-0.1006194888,78.49504853,110.3758628,shout-data\shout-data\shout_data_62fa8c06-e5f1-4282-81cd-8ebf9dd81b0e\final\chunk10.wav,0,joy,Place phone on the opposite side of the room in a bag 15/19
321.2594245,225.3917001,2.099354886,0.05384713609,0.1041361105,0.0109298934,-0.08860871729,76.81959495,107.8338359,shout-data\shout-data\shout_data_62fa8c06-e5f1-4282-81cd-8ebf9dd81b0e\final\chunk12.wav,1,joy,Place phone on the opposite side of the room in a bag 15/19
202.1846594,163.0161214,,0.01099947207,0.1205193191,0.01513650397,-0.02096052318,70.24359087,104.0965365,shout-data\shout-data\shout_data_62fa8c06-e5f1-4282-81cd-8ebf9dd81b0e\final\chunk11.wav,1,joy,Place phone on the opposite side of the room in a bag 15/19
344.7657884,309.9801418,,0.03365122993,0.1259334201,0.01801630831,-0.06875491358,76.8137669,107.410546,shout-data\shout-data\shout_data_f16932ce-f54a-4455-96a0-1b546fa9efc7\final\chunk40.wav,0,surprise,Place phone on the opposite side of the room face down on a hard surface 13/19
328.533702,397.077255,2.936378467,0.01909399845,0.1173957936,0.01871584256,-0.03296207382,72.00571374,106.243381,shout-data\shout-data\shout_data_f16932ce-f54a-4455-96a0-1b546fa9efc7\final\chunk20.wav,0,surprise,Place phone on the opposite side of the room face down on a hard surface 13/19
177.9490233,103.0119927,3.612976608,0.001877130649,0.09065366087,0.01446428539,-0.005063588776,62.85530952,95.66840541,shout-data\shout-data\shout_data_f16932ce-f54a-4455-96a0-1b546fa9efc7\final\chunk00.wav,1,surprise,Place phone on the opposite side of the room face down on a hard surface 13/19
392.7832535,481.6624909,,0.02624398058,0.1643541835,0.03760834649,-0.04316326463,73.14010716,105.3892273,shout-data\shout-data\shout_data_081c11c3-f058-438a-8dc1-fa48c61f221e\final\chunk01.wav,0,sadness,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19
357.8297926,507.4945023,,0.005877139251,0.1802162957,0.04086189514,-0.01480824209,68.00143466,99.10056527,shout-data\shout-data\shout_data_081c11c3-f058-438a-8dc1-fa48c61f221e\final\chunk22.wav,0,sadness,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19
245.5997115,373.277526,,0.0009161548816,0.1818281854,0.03213867345,-0.002697407157,59.61262523,94.02413322,shout-data\shout-data\shout_data_081c11c3-f058-438a-8dc1-fa48c61f221e\final\chunk30.wav,1,sadness,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19
