id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id,audio_id,string_id,affect,last_modified,phone_position,file_name,id,audio_id,chunk_name,script,file_location
162,user_3e9b47ce-2f27-474a-b32f-288df7bc59eb,25-39,t,t,1656086979,"Fri, 24 Jun 2022 16:09:39 +0000",English,,English,Man,Samsung S22+ Ultra,72,162,shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c.wav,user_3e9b47ce-2f27-474a-b32f-288df7bc59eb,fear,"Tue, 02 Aug 2022 04:11:43 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c.wav,21931,72,/final/chunk10.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c\final\chunk10.wav
162,user_3e9b47ce-2f27-474a-b32f-288df7bc59eb,25-39,t,t,1656086979,"Fri, 24 Jun 2022 16:09:39 +0000",English,,English,Man,Samsung S22+ Ultra,72,162,shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c.wav,user_3e9b47ce-2f27-474a-b32f-288df7bc59eb,fear,"Tue, 02 Aug 2022 04:11:43 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c.wav,21932,72,/final/chunk20.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c\final\chunk20.wav
162,user_3e9b47ce-2f27-474a-b32f-288df7bc59eb,25-39,t,t,1656086979,"Fri, 24 Jun 2022 16:09:39 +0000",English,,English,Man,Samsung S22+ Ultra,72,162,shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c.wav,user_3e9b47ce-2f27-474a-b32f-288df7bc59eb,fear,"Tue, 02 Aug 2022 04:11:43 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c.wav,21933,72,/final/chunk30.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_0810be46-fcbe-4fc0-8460-c29fd55b252c\final\chunk30.wav
64,user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,1651264262,"Fri, 29 Apr 2022 20:31:02 +0000",English,,English,Man,iPhone Xs Max,8,64,shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3.wav,user_3ad90399-0c54-4674-ae88-d7b7df899260,joy,"Tue, 02 Aug 2022 04:16:15 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3.wav,21934,8,/final/chunk00.wav,another dog secretary show,shout-data\shout-data\shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3\final\chunk00.wav
46,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,2569,46,shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,neutral,"Tue, 02 Aug 2022 04:18:16 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d.wav,27965,2569,/final/chunka.wav,ripped ocean jumper,shout-data\shout-data\shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d\final\chunka.wav
64,user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,1651264262,"Fri, 29 Apr 2022 20:31:02 +0000",English,,English,Man,iPhone Xs Max,8,64,shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3.wav,user_3ad90399-0c54-4674-ae88-d7b7df899260,joy,"Tue, 02 Aug 2022 04:16:15 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3.wav,21937,8,/final/chunk40.wav,another dog secretary show,shout-data\shout-data\shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3\final\chunk40.wav
46,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,2569,46,shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,neutral,"Tue, 02 Aug 2022 04:18:16 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d.wav,27966,2569,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d\final\chunkb.wav
46,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,2569,46,shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,neutral,"Tue, 02 Aug 2022 04:18:16 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d.wav,27967,2569,/final/chunkc.wav,ripped ocean jumper,shout-data\shout-data\shout_data_5c6d4f7f-a78e-44f1-9307-4dc4d4be249d\final\chunkc.wav
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,2572,139,shout_data_5c497997-4d63-4681-b806-84a45602a95d.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,fear,"Tue, 02 Aug 2022 04:18:14 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_5c497997-4d63-4681-b806-84a45602a95d.wav,27968,2572,/final/chunka.wav,the thunder break craze,shout-data\shout-data\shout_data_5c497997-4d63-4681-b806-84a45602a95d\final\chunka.wav
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,2572,139,shout_data_5c497997-4d63-4681-b806-84a45602a95d.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,fear,"Tue, 02 Aug 2022 04:18:14 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_5c497997-4d63-4681-b806-84a45602a95d.wav,27969,2572,/final/chunkb.wav,the thunder break craze,shout-data\shout-data\shout_data_5c497997-4d63-4681-b806-84a45602a95d\final\chunkb.wav
139,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,40-60,t,t,1647712605,"Sat, 19 Mar 2022 17:56:45 +0000",English,,Spanish,Man,Google pixel,2572,139,shout_data_5c497997-4d63-4681-b806-84a45602a95d.wav,user_02caf4a2-7853-48a3-ad3c-7c20ff3f35e6,fear,"Tue, 02 Aug 2022 04:18:14 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_5c497997-4d63-4681-b806-84a45602a95d.wav,27970,2572,/final/chunkc.wav,the thunder break craze,shout-data\shout-data\shout_data_5c497997-4d63-4681-b806-84a45602a95d\final\chunkc.wav
64,user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,1651264262,"Fri, 29 Apr 2022 20:31:02 +0000",English,,English,Man,iPhone Xs Max,8,64,shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3.wav,user_3ad90399-0c54-4674-ae88-d7b7df899260,joy,"Tue, 02 Aug 2022 04:16:15 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3.wav,21939,8,/final/chunk60.wav,another dog secretary show,shout-data\shout-data\shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3\final\chunk60.wav
138,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,2575,138,shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,surprise,"Tue, 02 Aug 2022 04:18:12 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702.wav,27971,2575,/final/chunka.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702\final\chunka.wav
138,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,2575,138,shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,surprise,"Tue, 02 Aug 2022 04:18:12 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702.wav,27972,2575,/final/chunkb.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702\final\chunkb.wav
138,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,2575,138,shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,surprise,"Tue, 02 Aug 2022 04:18:12 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702.wav,27973,2575,/final/chunkc.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_5bda1e0d-9e4c-46f4-be50-d95a5dab2702\final\chunkc.wav
102,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,25-39,t,t,1655772535,"Tue, 21 Jun 2022 00:48:55 +0000",English,,English,Woman,iPhone 13,2578,102,shout_data_5b38beaf-656d-4073-a147-e70630c277ab.wav,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,disgust,"Tue, 02 Aug 2022 04:18:07 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_5b38beaf-656d-4073-a147-e70630c277ab.wav,27974,2578,/final/chunka.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_5b38beaf-656d-4073-a147-e70630c277ab\final\chunka.wav
102,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,25-39,t,t,1655772535,"Tue, 21 Jun 2022 00:48:55 +0000",English,,English,Woman,iPhone 13,2578,102,shout_data_5b38beaf-656d-4073-a147-e70630c277ab.wav,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,disgust,"Tue, 02 Aug 2022 04:18:07 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_5b38beaf-656d-4073-a147-e70630c277ab.wav,27975,2578,/final/chunkb.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_5b38beaf-656d-4073-a147-e70630c277ab\final\chunkb.wav
62,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,40-60,t,t,1649859143,"Wed, 13 Apr 2022 14:12:23 +0000",English,,English,Woman,Android,1383,62,shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060.wav,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,disgust,"Tue, 02 Aug 2022 04:30:43 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060.wav,21946,1383,/final/chunk10.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060\final\chunk10.wav
62,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,40-60,t,t,1649859143,"Wed, 13 Apr 2022 14:12:23 +0000",English,,English,Woman,Android,1383,62,shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060.wav,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,disgust,"Tue, 02 Aug 2022 04:30:43 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060.wav,21947,1383,/final/chunk11.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060\final\chunk11.wav
62,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,40-60,t,t,1649859143,"Wed, 13 Apr 2022 14:12:23 +0000",English,,English,Woman,Android,1383,62,shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060.wav,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,disgust,"Tue, 02 Aug 2022 04:30:43 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060.wav,21948,1383,/final/chunk12.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_fdee6ba8-90a8-4d6f-8f7c-debba1ec7060\final\chunk12.wav
124,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,195,124,shout_data_568ed849-aa01-4277-abdb-42245f86547e.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,anger,"Tue, 02 Aug 2022 04:17:50 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_568ed849-aa01-4277-abdb-42245f86547e.wav,21950,195,/final/chunk20.wav,birds make new jingles,shout-data\shout-data\shout_data_568ed849-aa01-4277-abdb-42245f86547e\final\chunk20.wav
124,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,195,124,shout_data_568ed849-aa01-4277-abdb-42245f86547e.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,anger,"Tue, 02 Aug 2022 04:17:50 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_568ed849-aa01-4277-abdb-42245f86547e.wav,21951,195,/final/chunk21.wav,birds make new jingles,shout-data\shout-data\shout_data_568ed849-aa01-4277-abdb-42245f86547e\final\chunk21.wav
124,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,195,124,shout_data_568ed849-aa01-4277-abdb-42245f86547e.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,anger,"Tue, 02 Aug 2022 04:17:50 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_568ed849-aa01-4277-abdb-42245f86547e.wav,21952,195,/final/chunk22.wav,birds make new jingles,shout-data\shout-data\shout_data_568ed849-aa01-4277-abdb-42245f86547e\final\chunk22.wav
104,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,25-39,t,t,1653919822,"Mon, 30 May 2022 14:10:22 +0000",Norwegian,,Norwegian,Man,One + 8,170,104,shout_data_ea3acaf5-b126-4909-a58f-d746f081cb3e.wav,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,surprise,"Tue, 02 Aug 2022 04:29:21 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_ea3acaf5-b126-4909-a58f-d746f081cb3e.wav,21963,170,/final/chunk20.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_ea3acaf5-b126-4909-a58f-d746f081cb3e\final\chunk20.wav
36,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,1656341268,"Mon, 27 Jun 2022 14:47:48 +0000",French,,French,Woman,Samsung A10e,402,36,shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d.wav,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,sadness,"Tue, 02 Aug 2022 04:29:47 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d.wav,21966,402,/final/chunk21.wav,another dog secretary show,shout-data\shout-data\shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d\final\chunk21.wav
102,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,25-39,t,t,1655772535,"Tue, 21 Jun 2022 00:48:55 +0000",English,,English,Woman,iPhone 13,2578,102,shout_data_5b38beaf-656d-4073-a147-e70630c277ab.wav,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,disgust,"Tue, 02 Aug 2022 04:18:07 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_5b38beaf-656d-4073-a147-e70630c277ab.wav,27976,2578,/final/chunkc.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_5b38beaf-656d-4073-a147-e70630c277ab\final\chunkc.wav
76,user_401a5752-3faa-46d1-bcb8-68c0ff4d2a80,25-39,t,t,1649516932,"Sat, 09 Apr 2022 15:08:52 +0000",English,,English,Man,iPhone,2581,76,shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab.wav,user_401a5752-3faa-46d1-bcb8-68c0ff4d2a80,neutral,"Tue, 02 Aug 2022 04:18:05 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab.wav,27977,2581,/final/chunka.wav,five special guest treasures,shout-data\shout-data\shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab\final\chunka.wav
76,user_401a5752-3faa-46d1-bcb8-68c0ff4d2a80,25-39,t,t,1649516932,"Sat, 09 Apr 2022 15:08:52 +0000",English,,English,Man,iPhone,2581,76,shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab.wav,user_401a5752-3faa-46d1-bcb8-68c0ff4d2a80,neutral,"Tue, 02 Aug 2022 04:18:05 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab.wav,27978,2581,/final/chunkb.wav,five special guest treasures,shout-data\shout-data\shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab\final\chunkb.wav
36,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,1656341268,"Mon, 27 Jun 2022 14:47:48 +0000",French,,French,Woman,Samsung A10e,402,36,shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d.wav,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,sadness,"Tue, 02 Aug 2022 04:29:47 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d.wav,21968,402,/final/chunk31.wav,another dog secretary show,shout-data\shout-data\shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d\final\chunk31.wav
36,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,1656341268,"Mon, 27 Jun 2022 14:47:48 +0000",French,,French,Woman,Samsung A10e,402,36,shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d.wav,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,sadness,"Tue, 02 Aug 2022 04:29:47 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d.wav,21969,402,/final/chunk40.wav,another dog secretary show,shout-data\shout-data\shout_data_f00611ad-3c34-4e51-ba00-e2268159d94d\final\chunk40.wav
26,user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,1654320197,"Sat, 04 Jun 2022 05:23:17 +0000",English,,Chinese,Woman,Iphone X,1489,26,shout_data_7f60d261-6f56-4da0-b875-4fd20b38e307.wav,user_8f564685-354f-48fb-8cb9-7acd77d1200e,joy,"Tue, 02 Aug 2022 04:20:48 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_7f60d261-6f56-4da0-b875-4fd20b38e307.wav,21975,1489,/final/chunk11.wav,the thunder break craze,shout-data\shout-data\shout_data_7f60d261-6f56-4da0-b875-4fd20b38e307\final\chunk11.wav
26,user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,1654320197,"Sat, 04 Jun 2022 05:23:17 +0000",English,,Chinese,Woman,Iphone X,1489,26,shout_data_7f60d261-6f56-4da0-b875-4fd20b38e307.wav,user_8f564685-354f-48fb-8cb9-7acd77d1200e,joy,"Tue, 02 Aug 2022 04:20:48 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_7f60d261-6f56-4da0-b875-4fd20b38e307.wav,21976,1489,/final/chunk20.wav,the thunder break craze,shout-data\shout-data\shout_data_7f60d261-6f56-4da0-b875-4fd20b38e307\final\chunk20.wav
151,user_7db91077-f4c0-4f12-93d3-a065f5192de2,25-39,t,t,1647714529,"Sat, 19 Mar 2022 18:28:49 +0000",English,,Mandarin,Man,Samsung s8,1307,151,shout_data_6cd09683-0fb1-47c8-890f-20bbe5a1d38b.wav,user_7db91077-f4c0-4f12-93d3-a065f5192de2,fear,"Tue, 02 Aug 2022 04:19:30 +0000",Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_6cd09683-0fb1-47c8-890f-20bbe5a1d38b.wav,21978,1307,/final/chunk00.wav,another dog secretary show,shout-data\shout-data\shout_data_6cd09683-0fb1-47c8-890f-20bbe5a1d38b\final\chunk00.wav
151,user_7db91077-f4c0-4f12-93d3-a065f5192de2,25-39,t,t,1647714529,"Sat, 19 Mar 2022 18:28:49 +0000",English,,Mandarin,Man,Samsung s8,1307,151,shout_data_6cd09683-0fb1-47c8-890f-20bbe5a1d38b.wav,user_7db91077-f4c0-4f12-93d3-a065f5192de2,fear,"Tue, 02 Aug 2022 04:19:30 +0000",Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_6cd09683-0fb1-47c8-890f-20bbe5a1d38b.wav,21980,1307,/final/chunk30.wav,another dog secretary show,shout-data\shout-data\shout_data_6cd09683-0fb1-47c8-890f-20bbe5a1d38b\final\chunk30.wav
128,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,25-39,t,t,1654087501,"Wed, 01 Jun 2022 12:45:01 +0000",English,,English,Woman,Samsung Galaxy s8+,481,128,shout_data_63a242ba-efef-44cd-91eb-86da425cd58d.wav,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,sadness,"Tue, 02 Aug 2022 04:18:49 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_63a242ba-efef-44cd-91eb-86da425cd58d.wav,21991,481,/final/chunk11.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_63a242ba-efef-44cd-91eb-86da425cd58d\final\chunk11.wav
128,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,25-39,t,t,1654087501,"Wed, 01 Jun 2022 12:45:01 +0000",English,,English,Woman,Samsung Galaxy s8+,481,128,shout_data_63a242ba-efef-44cd-91eb-86da425cd58d.wav,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,sadness,"Tue, 02 Aug 2022 04:18:49 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_63a242ba-efef-44cd-91eb-86da425cd58d.wav,21992,481,/final/chunk13.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_63a242ba-efef-44cd-91eb-86da425cd58d\final\chunk13.wav
128,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,25-39,t,t,1654087501,"Wed, 01 Jun 2022 12:45:01 +0000",English,,English,Woman,Samsung Galaxy s8+,481,128,shout_data_63a242ba-efef-44cd-91eb-86da425cd58d.wav,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,sadness,"Tue, 02 Aug 2022 04:18:49 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_63a242ba-efef-44cd-91eb-86da425cd58d.wav,21993,481,/final/chunk15.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_63a242ba-efef-44cd-91eb-86da425cd58d\final\chunk15.wav
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,241,71,shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,joy,"Tue, 02 Aug 2022 04:16:58 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87.wav,21995,241,/final/chunk01.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87\final\chunk01.wav
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,241,71,shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,joy,"Tue, 02 Aug 2022 04:16:58 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87.wav,21997,241,/final/chunk21.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87\final\chunk21.wav
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,241,71,shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,joy,"Tue, 02 Aug 2022 04:16:58 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87.wav,21999,241,/final/chunk23.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_4a18b294-383a-4b85-ad52-6d8f45651a87\final\chunk23.wav
76,user_401a5752-3faa-46d1-bcb8-68c0ff4d2a80,25-39,t,t,1649516932,"Sat, 09 Apr 2022 15:08:52 +0000",English,,English,Man,iPhone,2581,76,shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab.wav,user_401a5752-3faa-46d1-bcb8-68c0ff4d2a80,neutral,"Tue, 02 Aug 2022 04:18:05 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab.wav,27979,2581,/final/chunkc.wav,five special guest treasures,shout-data\shout-data\shout_data_5ac850ba-4f24-452c-abac-b5a656aa4dab\final\chunkc.wav
